inventory_id,product_id,created_at,soldCount
11078,P0010,2023-03-19,304
11079,P0013,2023-03-19,165
11080,P0015,2023-03-19,5
11081,P0016,2023-03-19,37
11082,P0017,2023-03-19,94
11083,P0003,2023-03-19,124
11084,P0011,2023-03-19,282
11085,P0019,2023-03-19,41
11086,P0020,2023-03-19,30
11087,P0003,2023-03-20,258
11088,P0004,2023-03-20,428
11089,P0005,2023-03-20,74
11090,P0016,2023-03-20,334
11091,P0002,2023-03-20,132
11092,P0004,2023-03-20,163
11093,P0009,2023-03-20,167
11094,P0012,2023-03-20,69
11095,P0016,2023-03-20,57
11096,P0002,2023-03-20,175
11097,P0003,2023-03-20,25
11098,P0004,2023-03-20,116
11099,P0006,2023-03-20,37
11100,P0007,2023-03-20,298
11101,P0013,2023-03-20,146
11102,P0003,2023-03-20,324
11103,P0007,2023-03-20,227
11104,P0011,2023-03-20,8
11105,P0012,2023-03-20,69
11106,P0015,2023-03-20,43
11107,P0016,2023-03-20,46
11108,P0017,2023-03-20,369
11109,P0020,2023-03-20,9
11110,P0006,2023-03-20,354
11111,P0014,2023-03-20,259
11112,P0005,2023-03-21,142
11113,P0008,2023-03-21,11
11114,P0012,2023-03-21,152
11115,P0016,2023-03-21,417
11116,P0020,2023-03-21,22
11117,P0006,2023-03-21,185
11118,P0009,2023-03-21,47
11119,P0011,2023-03-21,314
11120,P0013,2023-03-21,111
11121,P0020,2023-03-21,86
11122,P0002,2023-03-21,207
11123,P0005,2023-03-21,139
11124,P0011,2023-03-21,370
11125,P0015,2023-03-21,22
11126,P0013,2023-03-21,23
11127,P0017,2023-03-21,8
11128,P0018,2023-03-21,145
11129,P0003,2023-03-21,155
11130,P0005,2023-03-21,140
11131,P0007,2023-03-21,71
11132,P0011,2023-03-21,168
11133,P0014,2023-03-21,67
11134,P0004,2023-03-22,386
11135,P0005,2023-03-22,43
11136,P0008,2023-03-22,88
11137,P0009,2023-03-22,11
11138,P0012,2023-03-22,216
11139,P0014,2023-03-22,163
11140,P0015,2023-03-22,151
11141,P0002,2023-03-22,24
11142,P0007,2023-03-22,187
11143,P0011,2023-03-22,56
11144,P0013,2023-03-22,283
11145,P0014,2023-03-22,116
11146,P0019,2023-03-22,204
11147,P0010,2023-03-22,167
11148,P0014,2023-03-22,82
11149,P0015,2023-03-22,22
11150,P0001,2023-03-22,63
11151,P0006,2023-03-22,24
11152,P0008,2023-03-22,25
11153,P0002,2023-03-22,181
11154,P0004,2023-03-22,95
11155,P0009,2023-03-22,229
11156,P0013,2023-03-22,226
11157,P0018,2023-03-22,54
11158,P0019,2023-03-22,74
11159,P0003,2023-03-23,50
11160,P0009,2023-03-23,109
11161,P0010,2023-03-23,346
11162,P0012,2023-03-23,190
11163,P0014,2023-03-23,14
11164,P0017,2023-03-23,437
11165,P0018,2023-03-23,369
11166,P0019,2023-03-23,218
11167,P0010,2023-03-23,156
11168,P0011,2023-03-23,125
11169,P0013,2023-03-23,81
11170,P0017,2023-03-23,21
11171,P0002,2023-03-23,119
11172,P0005,2023-03-23,115
11173,P0006,2023-03-23,224
11174,P0008,2023-03-23,189
11175,P0013,2023-03-23,88
11176,P0019,2023-03-23,116
11177,P0001,2023-03-23,252
11178,P0002,2023-03-23,41
11179,P0007,2023-03-23,57
11180,P0014,2023-03-23,16
11181,P0019,2023-03-23,32
11182,P0003,2023-03-23,202
11183,P0005,2023-03-23,66
11184,P0007,2023-03-23,84
11185,P0015,2023-03-23,1
11186,P0020,2023-03-23,446
11187,P0002,2023-03-24,17
11188,P0004,2023-03-24,291
11189,P0005,2023-03-24,70
11190,P0007,2023-03-24,120
11191,P0009,2023-03-24,30
11192,P0016,2023-03-24,155
11193,P0019,2023-03-24,53
11194,P0002,2023-03-24,165
11195,P0009,2023-03-24,261
11196,P0013,2023-03-24,245
11197,P0014,2023-03-24,203
11198,P0019,2023-03-24,154
11199,P0001,2023-03-24,86
11200,P0004,2023-03-24,16
11201,P0006,2023-03-24,14
11202,P0007,2023-03-24,62
11203,P0008,2023-03-24,16
11204,P0003,2023-03-24,196
11205,P0008,2023-03-24,49
11206,P0009,2023-03-24,7
11207,P0011,2023-03-24,96
11208,P0016,2023-03-24,219
11209,P0020,2023-03-24,67
11210,P0003,2023-03-24,44
11211,P0007,2023-03-24,95
11212,P0009,2023-03-24,175
11213,P0013,2023-03-24,211
11214,P0014,2023-03-24,365
11215,P0004,2023-03-25,145
11216,P0006,2023-03-25,282
11217,P0013,2023-03-25,99
11218,P0014,2023-03-25,84
11219,P0017,2023-03-25,14
11220,P0019,2023-03-25,166
11221,P0006,2023-03-25,109
11222,P0007,2023-03-25,101
11223,P0012,2023-03-25,8
11224,P0019,2023-03-25,98
11225,P0003,2023-03-25,86
11226,P0008,2023-03-25,407
11227,P0013,2023-03-25,349
11228,P0019,2023-03-25,140
11229,P0003,2023-03-25,222
11230,P0005,2023-03-25,255
11231,P0009,2023-03-25,101
11232,P0011,2023-03-25,18
11233,P0014,2023-03-25,138
11234,P0018,2023-03-25,45
11235,P0009,2023-03-25,5
11236,P0012,2023-03-25,85
11237,P0013,2023-03-25,33
11238,P0014,2023-03-25,83
11239,P0015,2023-03-25,313
11240,P0019,2023-03-25,28
11241,P0020,2023-03-25,240
11242,P0001,2023-03-26,289
11243,P0002,2023-03-26,99
11244,P0004,2023-03-26,16
11245,P0011,2023-03-26,165
11246,P0015,2023-03-26,4
11247,P0016,2023-03-26,16
11248,P0002,2023-03-26,18
11249,P0004,2023-03-26,126
11250,P0005,2023-03-26,44
11251,P0006,2023-03-26,103
11252,P0009,2023-03-26,46
11253,P0012,2023-03-26,199
11254,P0013,2023-03-26,277
11255,P0017,2023-03-26,59
11256,P0018,2023-03-26,74
11257,P0003,2023-03-26,33
11258,P0006,2023-03-26,63
11259,P0015,2023-03-26,474
11260,P0016,2023-03-26,44
11261,P0020,2023-03-26,130
11262,P0010,2023-03-26,303
11263,P0011,2023-03-26,48
11264,P0013,2023-03-26,194
11265,P0017,2023-03-26,186
11266,P0018,2023-03-26,265
11267,P0002,2023-03-26,220
11268,P0003,2023-03-26,140
11269,P0017,2023-03-26,55
11270,P0018,2023-03-26,89
11271,P0019,2023-03-26,168
11272,P0003,2023-03-27,71
11273,P0007,2023-03-27,40
11274,P0017,2023-03-27,213
11275,P0018,2023-03-27,12
11276,P0003,2023-03-27,112
11277,P0007,2023-03-27,250
11278,P0008,2023-03-27,22
11279,P0018,2023-03-27,159
11280,P0001,2023-03-27,61
11281,P0004,2023-03-27,167
11282,P0007,2023-03-27,80
11283,P0018,2023-03-27,33
11284,P0020,2023-03-27,187
11285,P0005,2023-03-27,210
11286,P0008,2023-03-27,161
11287,P0009,2023-03-27,55
11288,P0014,2023-03-27,29
11289,P0015,2023-03-27,81
11290,P0017,2023-03-27,74
11291,P0019,2023-03-27,74
11292,P0005,2023-03-28,18
11293,P0015,2023-03-28,2
11294,P0017,2023-03-28,149
11295,P0018,2023-03-28,45
11296,P0008,2023-03-28,3
11297,P0009,2023-03-28,310
11298,P0017,2023-03-28,478
11299,P0018,2023-03-28,230
11300,P0019,2023-03-28,42
11301,P0020,2023-03-28,244
11302,P0007,2023-03-28,388
11303,P0016,2023-03-28,472
11304,P0019,2023-03-28,35
11305,P0002,2023-03-28,240
11306,P0007,2023-03-28,155
11307,P0016,2023-03-28,74
11308,P0018,2023-03-28,244
11309,P0002,2023-03-29,103
11310,P0009,2023-03-29,33
11311,P0012,2023-03-29,211
11312,P0016,2023-03-29,46
11313,P0005,2023-03-29,167
11314,P0007,2023-03-29,58
11315,P0010,2023-03-29,236
11316,P0011,2023-03-29,74
11317,P0016,2023-03-29,88
11318,P0020,2023-03-29,32
11319,P0001,2023-03-29,116
11320,P0006,2023-03-29,47
11321,P0012,2023-03-29,2
11322,P0015,2023-03-29,438
11323,P0016,2023-03-29,335
11324,P0002,2023-03-29,8
11325,P0009,2023-03-29,127
11326,P0010,2023-03-29,377
11327,P0019,2023-03-29,61
11328,P0011,2023-03-29,215
11329,P0012,2023-03-29,271
11330,P0002,2023-03-30,294
11331,P0005,2023-03-30,190
11332,P0008,2023-03-30,87
11333,P0009,2023-03-30,42
11334,P0010,2023-03-30,294
11335,P0012,2023-03-30,97
11336,P0014,2023-03-30,134
11337,P0003,2023-03-30,40
11338,P0009,2023-03-30,27
11339,P0013,2023-03-30,87
11340,P0014,2023-03-30,110
11341,P0017,2023-03-30,245
11342,P0001,2023-03-30,341
11343,P0004,2023-03-30,155
11344,P0006,2023-03-30,67
11345,P0011,2023-03-30,322
11346,P0012,2023-03-30,42
11347,P0013,2023-03-30,245
11348,P0014,2023-03-30,68
11349,P0016,2023-03-30,80
11350,P0018,2023-03-30,210
11351,P0001,2023-03-30,86
11352,P0002,2023-03-30,117
11353,P0003,2023-03-30,48
11354,P0005,2023-03-30,26
11355,P0006,2023-03-30,40
11356,P0012,2023-03-30,202
11357,P0014,2023-03-30,27
11358,P0015,2023-03-30,85
11359,P0018,2023-03-30,66
11360,P0002,2023-03-31,26
11361,P0004,2023-03-31,34
11362,P0006,2023-03-31,47
11363,P0018,2023-03-31,28
11364,P0003,2023-03-31,118
11365,P0005,2023-03-31,203
11366,P0010,2023-03-31,369
11367,P0011,2023-03-31,309
11368,P0016,2023-03-31,133
11369,P0002,2023-03-31,158
11370,P0012,2023-03-31,3
11371,P0016,2023-03-31,331
11372,P0010,2023-03-31,170
11373,P0013,2023-03-31,406
11374,P0018,2023-03-31,64
11375,P0019,2023-03-31,197
11376,P0020,2023-03-31,89
11377,P0002,2023-03-31,25
11378,P0005,2023-03-31,360
11379,P0006,2023-03-31,133
11380,P0009,2023-03-31,36
11381,P0015,2023-03-31,37
11382,P0016,2023-03-31,51
11383,P0018,2023-03-31,13
11384,P0020,2023-03-31,100
11385,P0001,2023-04-01,308
11386,P0004,2023-04-01,62
11387,P0008,2023-04-01,40
11388,P0013,2023-04-01,398
11389,P0014,2023-04-01,26
11390,P0015,2023-04-01,104
11391,P0016,2023-04-01,87
11392,P0001,2023-04-01,84
11393,P0007,2023-04-01,14
11394,P0010,2023-04-01,13
11395,P0013,2023-04-01,55
11396,P0014,2023-04-01,155
11397,P0016,2023-04-01,247
11398,P0017,2023-04-01,240
11399,P0001,2023-04-01,45
11400,P0011,2023-04-01,174
11401,P0014,2023-04-01,136
11402,P0015,2023-04-01,84
11403,P0018,2023-04-01,135
11404,P0020,2023-04-01,73
11405,P0005,2023-04-01,165
11406,P0012,2023-04-01,205
11407,P0017,2023-04-01,140
11408,P0020,2023-04-01,51
11409,P0020,2023-04-01,76
11410,P0006,2023-04-02,277
11411,P0011,2023-04-02,176
11412,P0012,2023-04-02,69
11413,P0014,2023-04-02,48
11414,P0016,2023-04-02,111
11415,P0017,2023-04-02,24
11416,P0019,2023-04-02,172
11417,P0020,2023-04-02,18
11418,P0002,2023-04-02,169
11419,P0003,2023-04-02,65
11420,P0004,2023-04-02,160
11421,P0006,2023-04-02,50
11422,P0007,2023-04-02,279
11423,P0015,2023-04-02,195
11424,P0017,2023-04-02,8
11425,P0020,2023-04-02,67
11426,P0001,2023-04-02,260
11427,P0009,2023-04-02,219
11428,P0012,2023-04-02,96
11429,P0013,2023-04-02,173
11430,P0016,2023-04-02,158
11431,P0017,2023-04-02,142
11432,P0001,2023-04-02,57
11433,P0008,2023-04-02,5
11434,P0014,2023-04-02,376
11435,P0016,2023-04-02,202
11436,P0018,2023-04-02,124
11437,P0019,2023-04-02,261
11438,P0005,2023-04-02,237
11439,P0007,2023-04-02,34
11440,P0013,2023-04-02,288
11441,P0006,2023-04-03,42
11442,P0009,2023-04-03,258
11443,P0011,2023-04-03,260
11444,P0012,2023-04-03,36
11445,P0016,2023-04-03,143
11446,P0004,2023-04-03,152
11447,P0005,2023-04-03,352
11448,P0018,2023-04-03,121
11449,P0019,2023-04-03,45
11450,P0020,2023-04-03,13
11451,P0004,2023-04-03,324
11452,P0005,2023-04-03,78
11453,P0013,2023-04-03,55
11454,P0018,2023-04-03,33
11455,P0019,2023-04-03,13
11456,P0020,2023-04-03,202
11457,P0002,2023-04-03,26
11458,P0005,2023-04-03,151
11459,P0006,2023-04-03,57
11460,P0008,2023-04-03,415
11461,P0009,2023-04-03,237
11462,P0010,2023-04-03,143
11463,P0015,2023-04-03,25
11464,P0002,2023-04-03,55
11465,P0013,2023-04-03,48
11466,P0017,2023-04-03,62
11467,P0018,2023-04-03,117
11468,P0009,2023-04-04,20
11469,P0010,2023-04-04,143
11470,P0012,2023-04-04,72
11471,P0018,2023-04-04,74
11472,P0020,2023-04-04,308
11473,P0003,2023-04-04,19
11474,P0011,2023-04-04,124
11475,P0016,2023-04-04,33
11476,P0018,2023-04-04,116
11477,P0020,2023-04-04,478
11478,P0010,2023-04-04,35
11479,P0015,2023-04-04,144
11480,P0016,2023-04-04,68
11481,P0019,2023-04-04,27
11482,P0001,2023-04-04,63
11483,P0006,2023-04-04,418
11484,P0007,2023-04-04,434
11485,P0010,2023-04-04,32
11486,P0013,2023-04-04,123
11487,P0014,2023-04-04,59
11488,P0016,2023-04-04,261
11489,P0005,2023-04-04,83
11490,P0013,2023-04-04,78
11491,P0015,2023-04-04,120
11492,P0002,2023-04-05,0
11493,P0003,2023-04-05,115
11494,P0006,2023-04-05,40
11495,P0014,2023-04-05,4
11496,P0017,2023-04-05,248
11497,P0008,2023-04-05,183
11498,P0009,2023-04-05,24
11499,P0010,2023-04-05,148
11500,P0012,2023-04-05,117
11501,P0016,2023-04-05,19
11502,P0017,2023-04-05,238
11503,P0018,2023-04-05,48
11504,P0020,2023-04-05,42
11505,P0006,2023-04-05,363
11506,P0010,2023-04-05,296
11507,P0011,2023-04-05,234
11508,P0012,2023-04-05,55
11509,P0016,2023-04-05,246
11510,P0018,2023-04-05,287
11511,P0020,2023-04-05,44
11512,P0003,2023-04-05,53
11513,P0004,2023-04-05,425
11514,P0006,2023-04-05,268
11515,P0007,2023-04-05,211
11516,P0014,2023-04-05,27
11517,P0017,2023-04-05,169
11518,P0018,2023-04-05,293
11519,P0020,2023-04-05,210
11520,P0001,2023-04-05,54
11521,P0005,2023-04-05,117
11522,P0007,2023-04-05,76
11523,P0015,2023-04-05,56
11524,P0020,2023-04-05,1
11525,P0002,2023-04-06,47
11526,P0003,2023-04-06,73
11527,P0004,2023-04-06,218
11528,P0012,2023-04-06,177
11529,P0002,2023-04-06,60
11530,P0005,2023-04-06,207
11531,P0006,2023-04-06,18
11532,P0011,2023-04-06,128
11533,P0013,2023-04-06,20
11534,P0018,2023-04-06,264
11535,P0001,2023-04-06,186
11536,P0003,2023-04-06,59
11537,P0009,2023-04-06,258
11538,P0013,2023-04-06,8
11539,P0015,2023-04-06,5
11540,P0018,2023-04-06,20
11541,P0001,2023-04-06,11
11542,P0004,2023-04-06,29
11543,P0010,2023-04-06,122
11544,P0011,2023-04-06,212
11545,P0014,2023-04-06,225
11546,P0015,2023-04-06,357
11547,P0003,2023-04-06,68
11548,P0012,2023-04-06,120
11549,P0020,2023-04-06,108
11550,P0007,2023-04-07,9
11551,P0014,2023-04-07,203
11552,P0001,2023-04-07,45
11553,P0003,2023-04-07,301
11554,P0005,2023-04-07,67
11555,P0006,2023-04-07,340
11556,P0010,2023-04-07,135
11557,P0011,2023-04-07,10
11558,P0014,2023-04-07,273
11559,P0019,2023-04-07,19
11560,P0002,2023-04-07,38
11561,P0005,2023-04-07,62
11562,P0013,2023-04-07,125
11563,P0014,2023-04-07,42
11564,P0017,2023-04-07,31
11565,P0001,2023-04-07,69
11566,P0002,2023-04-07,140
11567,P0004,2023-04-07,124
11568,P0012,2023-04-07,139
11569,P0019,2023-04-07,73
11570,P0002,2023-04-07,51
11571,P0009,2023-04-07,55
11572,P0015,2023-04-08,129
11573,P0018,2023-04-08,79
11574,P0020,2023-04-08,34
11575,P0001,2023-04-08,61
11576,P0008,2023-04-08,118
11577,P0009,2023-04-08,224
11578,P0011,2023-04-08,75
11579,P0012,2023-04-08,109
11580,P0015,2023-04-08,64
11581,P0018,2023-04-08,129
11582,P0019,2023-04-08,138
11583,P0020,2023-04-08,49
11584,P0005,2023-04-08,68
11585,P0011,2023-04-08,76
11586,P0014,2023-04-08,119
11587,P0002,2023-04-08,171
11588,P0003,2023-04-08,149
11589,P0009,2023-04-08,71
11590,P0011,2023-04-08,166
11591,P0018,2023-04-08,42
11592,P0007,2023-04-08,393
11593,P0010,2023-04-08,81
11594,P0011,2023-04-08,88
11595,P0015,2023-04-08,299
11596,P0017,2023-04-08,215
11597,P0002,2023-04-09,6
11598,P0007,2023-04-09,15
11599,P0008,2023-04-09,15
11600,P0009,2023-04-09,24
11601,P0012,2023-04-09,218
11602,P0014,2023-04-09,247
11603,P0018,2023-04-09,258
11604,P0004,2023-04-09,294
11605,P0014,2023-04-09,61
11606,P0015,2023-04-09,58
11607,P0017,2023-04-09,191
11608,P0003,2023-04-09,161
11609,P0009,2023-04-09,98
11610,P0011,2023-04-09,405
11611,P0014,2023-04-09,321
11612,P0015,2023-04-09,94
11613,P0016,2023-04-09,297
11614,P0020,2023-04-09,190
11615,P0005,2023-04-09,101
11616,P0010,2023-04-09,52
11617,P0015,2023-04-09,327
11618,P0018,2023-04-09,180
11619,P0020,2023-04-09,70
11620,P0002,2023-04-09,265
11621,P0004,2023-04-09,69
11622,P0005,2023-04-09,366
11623,P0006,2023-04-09,46
11624,P0011,2023-04-09,452
11625,P0020,2023-04-09,122
11626,P0001,2023-04-10,28
11627,P0004,2023-04-10,38
11628,P0011,2023-04-10,163
11629,P0015,2023-04-10,169
11630,P0016,2023-04-10,318
11631,P0020,2023-04-10,244
11632,P0004,2023-04-10,107
11633,P0007,2023-04-10,144
11634,P0009,2023-04-10,275
11635,P0011,2023-04-10,51
11636,P0012,2023-04-10,111
11637,P0014,2023-04-10,349
11638,P0017,2023-04-10,232
11639,P0004,2023-04-10,98
11640,P0005,2023-04-10,80
11641,P0012,2023-04-10,179
11642,P0013,2023-04-10,151
11643,P0015,2023-04-10,167
11644,P0017,2023-04-10,65
11645,P0005,2023-04-10,76
11646,P0006,2023-04-10,26
11647,P0007,2023-04-10,58
11648,P0008,2023-04-10,16
11649,P0015,2023-04-10,104
11650,P0018,2023-04-10,21
11651,P0009,2023-04-11,94
11652,P0014,2023-04-11,418
11653,P0015,2023-04-11,3
11654,P0017,2023-04-11,84
11655,P0003,2023-04-11,208
11656,P0016,2023-04-11,212
11657,P0020,2023-04-11,34
11658,P0007,2023-04-11,265
11659,P0019,2023-04-11,183
11660,P0020,2023-04-11,59
11661,P0002,2023-04-11,39
11662,P0010,2023-04-11,150
11663,P0012,2023-04-11,103
11664,P0004,2023-04-11,17
11665,P0008,2023-04-11,123
11666,P0010,2023-04-11,75
11667,P0015,2023-04-11,56
11668,P0019,2023-04-11,188
11669,P0001,2023-04-12,233
11670,P0010,2023-04-12,199
11671,P0011,2023-04-12,125
11672,P0002,2023-04-12,176
11673,P0009,2023-04-12,0
11674,P0002,2023-04-12,10
11675,P0003,2023-04-12,26
11676,P0010,2023-04-12,178
11677,P0011,2023-04-12,48
11678,P0018,2023-04-12,134
11679,P0001,2023-04-12,223
11680,P0005,2023-04-12,17
11681,P0015,2023-04-12,57
11682,P0017,2023-04-12,40
11683,P0018,2023-04-12,190
11684,P0007,2023-04-12,43
11685,P0013,2023-04-12,106
11686,P0015,2023-04-12,290
11687,P0016,2023-04-12,347
11688,P0017,2023-04-12,65
11689,P0019,2023-04-12,154
11690,P0001,2023-04-13,15
11691,P0002,2023-04-13,376
11692,P0006,2023-04-13,42
11693,P0008,2023-04-13,48
11694,P0013,2023-04-13,314
11695,P0014,2023-04-13,35
11696,P0019,2023-04-13,162
11697,P0005,2023-04-13,99
11698,P0009,2023-04-13,198
11699,P0010,2023-04-13,207
11700,P0014,2023-04-13,57
11701,P0017,2023-04-13,100
11702,P0002,2023-04-13,135
11703,P0007,2023-04-13,23
11704,P0013,2023-04-13,134
11705,P0007,2023-04-13,97
11706,P0009,2023-04-13,9
11707,P0010,2023-04-13,14
11708,P0012,2023-04-13,114
11709,P0016,2023-04-13,68
11710,P0015,2023-04-13,217
11711,P0017,2023-04-13,85
11712,P0005,2023-04-14,17
11713,P0007,2023-04-14,242
11714,P0009,2023-04-14,69
11715,P0013,2023-04-14,64
11716,P0017,2023-04-14,316
11717,P0006,2023-04-14,116
11718,P0009,2023-04-14,64
11719,P0018,2023-04-14,41
11720,P0001,2023-04-14,169
11721,P0005,2023-04-14,291
11722,P0008,2023-04-14,17
11723,P0011,2023-04-14,475
11724,P0013,2023-04-14,134
11725,P0015,2023-04-14,346
11726,P0018,2023-04-14,51
11727,P0019,2023-04-14,69
11728,P0020,2023-04-14,54
11729,P0001,2023-04-14,211
11730,P0002,2023-04-14,97
11731,P0003,2023-04-14,3
11732,P0018,2023-04-14,7
11733,P0019,2023-04-14,121
11734,P0002,2023-04-14,204
11735,P0007,2023-04-14,128
11736,P0013,2023-04-14,109
11737,P0015,2023-04-14,44
11738,P0017,2023-04-14,64
11739,P0019,2023-04-14,16
11740,P0004,2023-04-15,29
11741,P0016,2023-04-15,241
11742,P0017,2023-04-15,249
11743,P0004,2023-04-15,387
11744,P0005,2023-04-15,252
11745,P0006,2023-04-15,241
11746,P0009,2023-04-15,79
11747,P0010,2023-04-15,226
11748,P0012,2023-04-15,204
11749,P0014,2023-04-15,65
11750,P0018,2023-04-15,79
11751,P0020,2023-04-15,43
11752,P0004,2023-04-15,54
11753,P0005,2023-04-15,342
11754,P0006,2023-04-15,39
11755,P0008,2023-04-15,32
11756,P0010,2023-04-15,283
11757,P0012,2023-04-15,103
11758,P0015,2023-04-15,59
11759,P0016,2023-04-15,59
11760,P0001,2023-04-15,44
11761,P0006,2023-04-15,115
11762,P0007,2023-04-15,277
11763,P0008,2023-04-15,94
11764,P0011,2023-04-15,27
11765,P0012,2023-04-15,83
11766,P0016,2023-04-15,38
11767,P0018,2023-04-15,47
11768,P0017,2023-04-15,54
11769,P0002,2023-04-16,62
11770,P0004,2023-04-16,124
11771,P0019,2023-04-16,118
11772,P0004,2023-04-16,2
11773,P0005,2023-04-16,222
11774,P0006,2023-04-16,200
11775,P0009,2023-04-16,25
11776,P0012,2023-04-16,4
11777,P0001,2023-04-16,107
11778,P0005,2023-04-16,337
11779,P0006,2023-04-16,91
11780,P0007,2023-04-16,251
11781,P0009,2023-04-16,422
11782,P0011,2023-04-16,147
11783,P0014,2023-04-16,117
11784,P0015,2023-04-16,80
11785,P0016,2023-04-16,7
11786,P0017,2023-04-16,7
11787,P0018,2023-04-16,43
11788,P0001,2023-04-16,23
11789,P0003,2023-04-16,227
11790,P0005,2023-04-16,351
11791,P0013,2023-04-16,138
11792,P0014,2023-04-16,68
11793,P0017,2023-04-16,384
11794,P0015,2023-04-16,86
11795,P0003,2023-04-17,53
11796,P0006,2023-04-17,289
11797,P0008,2023-04-17,58
11798,P0009,2023-04-17,65
11799,P0013,2023-04-17,235
11800,P0014,2023-04-17,19
11801,P0018,2023-04-17,106
11802,P0009,2023-04-17,49
11803,P0010,2023-04-17,87
11804,P0020,2023-04-17,325
11805,P0004,2023-04-17,272
11806,P0012,2023-04-17,18
11807,P0013,2023-04-17,136
11808,P0014,2023-04-17,119
11809,P0020,2023-04-17,75
11810,P0001,2023-04-17,49
11811,P0002,2023-04-17,171
11812,P0011,2023-04-17,71
11813,P0014,2023-04-17,185
11814,P0017,2023-04-17,113
11815,P0019,2023-04-17,14
11816,P0020,2023-04-17,80
11817,P0006,2023-04-17,90
11818,P0012,2023-04-17,415
11819,P0016,2023-04-17,409
11820,P0001,2023-04-18,58
11821,P0002,2023-04-18,356
11822,P0003,2023-04-18,253
11823,P0007,2023-04-18,8
11824,P0008,2023-04-18,8
11825,P0009,2023-04-18,116
11826,P0010,2023-04-18,279
11827,P0011,2023-04-18,385
11828,P0013,2023-04-18,54
11829,P0014,2023-04-18,57
11830,P0020,2023-04-18,8
11831,P0005,2023-04-18,337
11832,P0007,2023-04-18,76
11833,P0010,2023-04-18,454
11834,P0012,2023-04-18,390
11835,P0013,2023-04-18,101
11836,P0017,2023-04-18,235
11837,P0018,2023-04-18,156
11838,P0020,2023-04-18,20
11839,P0003,2023-04-18,232
11840,P0004,2023-04-18,151
11841,P0005,2023-04-18,52
11842,P0009,2023-04-18,35
11843,P0010,2023-04-18,177
11844,P0018,2023-04-18,85
11845,P0020,2023-04-18,400
11846,P0002,2023-04-18,1
11847,P0012,2023-04-18,91
11848,P0016,2023-04-18,84
11849,P0020,2023-04-18,413
11850,P0004,2023-04-18,45
11851,P0012,2023-04-18,33
11852,P0013,2023-04-18,36
11853,P0016,2023-04-18,24
11854,P0017,2023-04-18,102
11855,P0008,2023-04-19,294
11856,P0001,2023-04-19,187
11857,P0003,2023-04-19,223
11858,P0007,2023-04-19,152
11859,P0008,2023-04-19,330
11860,P0010,2023-04-19,38
11861,P0012,2023-04-19,73
11862,P0013,2023-04-19,157
11863,P0014,2023-04-19,343
11864,P0015,2023-04-19,36
11865,P0016,2023-04-19,35
11866,P0001,2023-04-19,114
11867,P0002,2023-04-19,144
11868,P0004,2023-04-19,5
11869,P0006,2023-04-19,296
11870,P0007,2023-04-19,83
11871,P0008,2023-04-19,164
11872,P0009,2023-04-19,156
11873,P0002,2023-04-19,110
11874,P0004,2023-04-19,69
11875,P0007,2023-04-19,218
11876,P0009,2023-04-19,34
11877,P0019,2023-04-19,136
11878,P0014,2023-04-20,269
11879,P0015,2023-04-20,31
11880,P0016,2023-04-20,126
11881,P0002,2023-04-20,83
11882,P0007,2023-04-20,116
11883,P0014,2023-04-20,379
11884,P0017,2023-04-20,7
11885,P0020,2023-04-20,56
11886,P0004,2023-04-20,21
11887,P0007,2023-04-20,30
11888,P0011,2023-04-20,99
11889,P0013,2023-04-20,0
11890,P0017,2023-04-20,27
11891,P0002,2023-04-20,7
11892,P0004,2023-04-20,14
11893,P0006,2023-04-20,117
11894,P0007,2023-04-20,65
11895,P0012,2023-04-20,264
11896,P0013,2023-04-20,56
11897,P0017,2023-04-20,300
11898,P0019,2023-04-20,170
11899,P0004,2023-04-20,126
11900,P0006,2023-04-20,2
11901,P0008,2023-04-20,55
11902,P0012,2023-04-20,56
11903,P0013,2023-04-20,59
11904,P0014,2023-04-20,16
11905,P0020,2023-04-20,80
11906,P0002,2023-04-21,1
11907,P0004,2023-04-21,284
11908,P0007,2023-04-21,159
11909,P0009,2023-04-21,216
11910,P0010,2023-04-21,111
11911,P0011,2023-04-21,105
11912,P0003,2023-04-21,102
11913,P0005,2023-04-21,161
11914,P0010,2023-04-21,24
11915,P0013,2023-04-21,20
11916,P0017,2023-04-21,138
11917,P0003,2023-04-21,59
11918,P0012,2023-04-21,188
11919,P0018,2023-04-21,136
11920,P0002,2023-04-21,102
11921,P0003,2023-04-21,308
11922,P0004,2023-04-21,23
11923,P0007,2023-04-21,176
11924,P0013,2023-04-21,208
11925,P0018,2023-04-21,123
11926,P0019,2023-04-21,115
11927,P0020,2023-04-21,109
11928,P0004,2023-04-21,145
11929,P0005,2023-04-21,161
11930,P0008,2023-04-21,155
11931,P0010,2023-04-21,1
11932,P0015,2023-04-21,25
11933,P0008,2023-04-22,51
11934,P0010,2023-04-22,4
11935,P0011,2023-04-22,66
11936,P0012,2023-04-22,280
11937,P0013,2023-04-22,39
11938,P0018,2023-04-22,39
11939,P0004,2023-04-22,158
11940,P0010,2023-04-22,225
11941,P0013,2023-04-22,101
11942,P0014,2023-04-22,89
11943,P0003,2023-04-22,51
11944,P0005,2023-04-22,131
11945,P0006,2023-04-22,13
11946,P0007,2023-04-22,66
11947,P0014,2023-04-22,1
11948,P0019,2023-04-22,29
11949,P0002,2023-04-22,262
11950,P0003,2023-04-22,272
